Stage,Body,Window,Type,Raw_Count,Total_Area,Avg_Area
All,20000591,3,Opposition,4256,669780.0,157.3699951171875
All,20000591,3,Conjunction,4300,700075.0625,162.80999755859375
All,20000591,4,Opposition,5677,885776.0,156.02999877929688
All,20000591,4,Conjunction,5681,919306.0,161.82000732421875
All,20000591,5,Opposition,7077,1087333.0,153.63999938964844
All,20000591,5,Conjunction,7117,1145762.0,160.99000549316406
All,20000593,1,Opposition,1407,208485.0,148.17999267578125
All,20000593,1,Conjunction,1468,234992.0,160.0800018310547
All,20000593,2,Opposition,2746,423832.0,154.35000610351562
All,20000593,2,Conjunction,2950,459441.0,155.74000549316406
All,20000593,3,Opposition,4113,635313.0,154.4600067138672
All,20000593,3,Conjunction,4363,704642.0,161.5
All,20000593,4,Opposition,5551,874075.0625,157.4600067138672
All,20000593,4,Conjunction,5842,934324.0,159.92999267578125
All,20000593,5,Opposition,6980,1103099.0,158.0399932861328
All,20000593,5,Conjunction,7270,1149559.0,158.1199951171875
All,20000595,1,Opposition,1441,233246.0,161.86000061035156
All,20000595,1,Conjunction,1440,232802.0,161.6699981689453
All,20000595,2,Opposition,2845,455479.0,160.10000610351562
All,20000595,2,Conjunction,2899,461203.0,159.08999633789062
All,20000595,3,Opposition,4278,685731.0625,160.2899932861328
All,20000595,3,Conjunction,4355,689135.0625,158.24000549316406
All,20000595,4,Opposition,5717,913764.9375,159.8300018310547
All,20000595,4,Conjunction,5834,907672.0,155.5800018310547
All,20000595,5,Opposition,7154,1140806.0,159.4600067138672
All,20000595,5,Conjunction,7229,1107278.0,153.1699981689453
All,20000596,1,Opposition,1445,230608.0,159.58999633789062
All,20000596,1,Conjunction,1383,218733.0,158.16000366210938
All,20000596,2,Opposition,2902,463874.0,159.85000610351562
All,20000596,2,Conjunction,2830,463526.0,163.7899932861328
All,20000596,3,Opposition,4285,684251.0625,159.69000244140625
All,20000596,3,Conjunction,4231,693796.9375,163.97999572753906
All,20000596,4,Opposition,5677,893748.0,157.42999267578125
All,20000596,4,Conjunction,5693,925872.9375,162.6300048828125
All,20000596,5,Opposition,7157,1121476.0,156.6999969482422
All,20000596,5,Conjunction,7080,1137456.0,160.66000366210938
All,20000598,1,Opposition,1403,216845.0,154.55999755859375
All,20000598,1,Conjunction,1455,223642.0,153.7100067138672
All,20000598,2,Opposition,2823,442021.0,156.5800018310547
All,20000598,2,Conjunction,2849,444091.0,155.8800048828125
All,20000598,3,Opposition,4284,684060.9375,159.67999267578125
All,20000598,3,Conjunction,4187,640835.0,153.0500030517578
All,20000598,4,Opposition,5748,927956.0,161.44000244140625
All,20000598,4,Conjunction,5622,872907.0625,155.27000427246094
All,20000598,5,Opposition,7186,1174152.0,163.38999938964844
All,20000598,5,Conjunction,7007,1082452.0,154.47999572753906
All,20000599,1,Opposition,1510,248152.0,164.33999633789062
All,20000599,1,Conjunction,1396,227382.0,162.8800048828125
All,20000599,2,Opposition,2955,477920.0,161.72999572753906
All,20000599,2,Conjunction,2806,457232.0,162.9499969482422
All,20000599,3,Opposition,4383,692472.9375,157.99000549316406
All,20000599,3,Conjunction,4181,701908.9375,167.8800048828125
All,20000599,4,Opposition,5850,922243.0625,157.64999389648438
All,20000599,4,Conjunction,5600,921746.0,164.60000610351562
All,20000599,5,Opposition,7268,1139240.0,156.75
All,20000599,5,Conjunction,7005,1123058.0,160.32000732421875
All,20000601,1,Opposition,1334,203387.0,152.4600067138672
All,20000601,1,Conjunction,1504,233316.0,155.1300048828125
All,20000601,2,Opposition,2695,430616.0,159.77999877929688
All,20000601,2,Conjunction,2960,477810.0,161.4199981689453
All,20000601,3,Opposition,4035,627459.0,155.5
All,20000601,3,Conjunction,4408,701947.0625,159.24000549316406
All,20000601,4,Opposition,5477,852694.0,155.69000244140625
All,20000601,4,Conjunction,5881,927546.0,157.72000122070312
All,20000601,5,Opposition,6855,1061222.0,154.80999755859375
All,20000601,5,Conjunction,7339,1164191.0,158.6300048828125
All,20000602,1,Opposition,1450,228164.0,157.35000610351562
All,20000602,1,Conjunction,1494,226892.0,151.8699951171875
All,20000602,2,Opposition,2892,435178.0,150.47999572753906
All,20000602,2,Conjunction,2988,471191.0,157.69000244140625
All,20000602,3,Opposition,4397,669462.0,152.25
All,20000602,3,Conjunction,4427,695459.0625,157.08999633789062
All,20000602,4,Opposition,5808,901323.0625,155.19000244140625
All,20000602,4,Conjunction,5895,908928.9375,154.19000244140625
All,20000602,5,Opposition,7167,1118913.0,156.1199951171875
All,20000602,5,Conjunction,7356,1130019.0,153.6199951171875
All,20000604,1,Opposition,1479,227372.0,153.72999572753906
All,20000604,1,Conjunction,1420,208761.0,147.00999450683594
All,20000604,2,Opposition,2925,477109.0,163.11000061035156
All,20000604,2,Conjunction,2853,444036.0,155.63999938964844
All,20000604,3,Opposition,4295,693423.0625,161.4499969482422
All,20000604,3,Conjunction,4293,681278.0,158.6999969482422
All,20000604,4,Opposition,5696,919846.0,161.49000549316406
All,20000604,4,Conjunction,5641,899244.9375,159.41000366210938
All,20000604,5,Opposition,7185,1151821.0,160.30999755859375
All,20000604,5,Conjunction,7061,1127564.0,159.69000244140625
All,20000605,1,Opposition,1435,239160.0,166.66000366210938
All,20000605,1,Conjunction,1476,219457.0,148.67999267578125
All,20000605,2,Opposition,2890,456277.0,157.8800048828125
All,20000605,2,Conjunction,2831,441820.0,156.05999755859375
All,20000605,3,Opposition,4330,664438.0,153.4499969482422
All,20000605,3,Conjunction,4266,658022.0,154.25
All,20000605,4,Opposition,5795,921630.0,159.0399932861328
All,20000605,4,Conjunction,5635,857318.0,152.13999938964844
All,20000605,5,Opposition,7158,1154030.0,161.22000122070312
All,20000605,5,Conjunction,7001,1070532.0,152.91000366210938
All,20000607,1,Opposition,1427,233468.0,163.61000061035156
All,20000607,1,Conjunction,1331,190158.0,142.8699951171875
All,20000607,2,Opposition,2870,473299.0,164.91000366210938
All,20000607,2,Conjunction,2766,421645.0,152.44000244140625
All,20000607,3,Opposition,4325,686526.0,158.72999572753906
All,20000607,3,Conjunction,4145,631285.0,152.3000030517578
All,20000607,4,Opposition,5760,903796.0,156.91000366210938
All,20000607,4,Conjunction,5567,875076.0,157.19000244140625
All,20000607,5,Opposition,7209,1143810.0,158.66000366210938
All,20000607,5,Conjunction,7039,1110312.0,157.74000549316406
All,20000609,1,Opposition,1491,247170.0,165.77000427246094
All,20000609,1,Conjunction,1402,221800.0,158.1999969482422
All,20000609,2,Opposition,2936,467769.0,159.32000732421875
All,20000609,2,Conjunction,2782,451215.0,162.19000244140625
All,20000609,3,Opposition,4459,698655.0625,156.67999267578125
All,20000609,3,Conjunction,4196,687792.0,163.9199981689453
All,20000609,4,Opposition,5897,923787.0625,156.64999389648438
All,20000609,4,Conjunction,5608,907588.0,161.83999633789062
All,20000609,5,Opposition,7351,1156823.0,157.3699951171875
All,20000609,5,Conjunction,6940,1115496.0,160.72999572753906
All,20000611,1,Opposition,1454,247623.0,170.3000030517578
All,20000611,1,Conjunction,1349,198072.0,146.8300018310547
All,20000611,2,Opposition,2883,483409.0,167.67999267578125
All,20000611,2,Conjunction,2763,430453.0,155.7899932861328
All,20000611,3,Opposition,4313,702216.0,162.80999755859375
All,20000611,3,Conjunction,4112,637888.0,155.1300048828125
All,20000611,4,Opposition,5706,944130.0,165.4600067138672
All,20000611,4,Conjunction,5641,899420.9375,159.44000244140625
All,20000611,5,Opposition,7140,1175632.0,164.64999389648438
All,20000611,5,Conjunction,6986,1104145.0,158.0500030517578
All,20000613,1,Opposition,1412,231500.0,163.9499969482422
All,20000613,1,Conjunction,1518,235434.0,155.08999633789062
All,20000613,2,Opposition,2809,466128.0,165.94000244140625
All,20000613,2,Conjunction,2909,459662.0,158.00999450683594
All,20000613,3,Opposition,4229,682040.9375,161.27999877929688
All,20000613,3,Conjunction,4403,691143.0625,156.97000122070312
All,20000613,4,Opposition,5682,908008.0,159.8000030517578
All,20000613,4,Conjunction,5816,910406.0,156.52999877929688
All,20000613,5,Opposition,7076,1126720.0,159.22999572753906
All,20000613,5,Conjunction,7253,1129507.0,155.72999572753906
All,20000617,1,Opposition,1403,212427.0,151.41000366210938
All,20000617,1,Conjunction,1448,240070.0,165.7899932861328
All,20000617,2,Opposition,2832,419619.0,148.1699981689453
All,20000617,2,Conjunction,2947,489059.0,165.9499969482422
All,20000617,3,Opposition,4228,630740.0,149.17999267578125
All,20000617,3,Conjunction,4387,715556.0,163.11000061035156
All,20000617,4,Opposition,5612,837536.0,149.24000549316406
All,20000617,4,Conjunction,5833,938920.9375,160.97000122070312
All,20000617,5,Opposition,7043,1057393.0,150.1300048828125
All,20000617,5,Conjunction,7271,1174585.0,161.5399932861328
All,20000618,1,Opposition,1457,235420.0,161.5800018310547
All,20000618,1,Conjunction,1448,239921.0,165.69000244140625
All,20000618,2,Opposition,2861,452662.0,158.22000122070312
All,20000618,2,Conjunction,2876,466607.0,162.24000549316406
All,20000618,3,Opposition,4278,662742.0,154.9199981689453
All,20000618,3,Conjunction,4323,712508.0,164.82000732421875
All,20000618,4,Opposition,5780,881583.0625,152.52000427246094
All,20000618,4,Conjunction,5786,956271.0625,165.27000427246094
All,20000618,5,Opposition,7153,1084753.0,151.64999389648438
All,20000618,5,Conjunction,7253,1192437.0,164.41000366210938
All,20000624,1,Opposition,1418,215391.0,151.89999389648438
All,20000624,1,Conjunction,1436,218216.0,151.9600067138672
All,20000624,2,Opposition,2832,434982.0,153.60000610351562
All,20000624,2,Conjunction,2877,433626.0,150.72000122070312
All,20000624,3,Opposition,4316,682167.0625,158.05999755859375
All,20000624,3,Conjunction,4206,631853.0,150.22999572753906
All,20000624,4,Opposition,5795,922604.9375,159.2100067138672
All,20000624,4,Conjunction,5603,850731.0625,151.8300018310547
All,20000624,5,Opposition,7149,1148076.0,160.58999633789062
All,20000624,5,Conjunction,7057,1084997.0,153.75
All,20000626,1,Opposition,1427,222645.0,156.02000427246094
All,20000626,1,Conjunction,1463,221892.0,151.6699981689453
All,20000626,2,Opposition,2872,458804.0,159.75
All,20000626,2,Conjunction,2895,446556.0,154.25
All,20000626,3,Opposition,4300,692662.0,161.0800018310547
All,20000626,3,Conjunction,4254,660961.0,155.3699951171875
All,20000626,4,Opposition,5677,914466.0,161.0800018310547
